"Calendar Year","Object Identification Number","Oversight Agency","Operator Name","Status","Location Name","State","Borough","Postcode","Address Street","Full Location Address","Full Location Phone Number","Latitude","Longitude","Wireline Dwn","Wireline Up","WiFi Dwn","WiFi Up","Workstation Number","Target Population","Digital Literacy Support Staff","Mon Hours","Tue Hours","Wed Hours","Thu Hours","Fri Hours","Sat Hours","Sun Hours","Language Access","Wheelchair Accessible","Wheelchair Access Notes","Assistive Technology","Technology Related Courses","Productivity Tools (ex:  Using Word, Excel, Powerpoint, Adobe Acrobat, etc.)","Job Readiness (ex: resume help, job search, etc.)","Education (ex: personal growth, k-12 supports, reading research, etc.)","Creative Expression  (ex: making art, videos, blogs, websites, etc.)","Media and Entertainment (ex: consuming, producing, etc.)","Certifications (ex: in software, in housing, in professional areas, etc.)","Digital Literacy","Digital Media and Creativity","Telehealth Skills","Advanced Tech Skills","General Tech Help","Device Loaning","Device Loaned","Type of Device Available","Access Requirements","Access Notes","URL","Community District","Council District","BIN","BBL","Census Tract (2020)","Neighborhood Tabulation Area (NTA) (2020)","Location"
"2025","BPL053","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"Spring Creek Library","NY","Brooklyn","11207","12143 Flatlands Ave. at New Jersey Ave., 11207, Brooklyn, New York, USA","12143 Flatlands Ave. at New Jersey Ave., 11207, Brooklyn, New York, USA","(718) 257-6571","40.6532776","-73.8857781","101","15","100","100","11","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","N/A","Y","Y","N","N","N","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","http://bklynlibrary.org/locations/spring-creek","305","42","3098071","3044130025","1104","BK0503","POINT (-73.8857781 40.6532776)"
"2025","BPL020","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"DeKalb Library","NY","Brooklyn","11221","790 Bushwick Ave. at DeKalb Ave., 11221, Brooklyn, New York, USA","790 Bushwick Ave. at DeKalb Ave., 11221, Brooklyn, New York, USA","(718) 455-3898","40.6948852","-73.9283438","101","15","100","100","11","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Partially","N/A","Y","Y","N","N","Y","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","https://www.bklynlibrary.org/locations/dekalb","304","34","3073751","3032410018","393","BK0401","POINT (-73.9283438 40.6948852)"
"2025","DYCDPCCCA721","Department of Youth and Community Development (DYCD)","CAMBA",,"Stuyvesant Gardens Cornerstone Community Center","NY","Brooklyn","11221","214 Stuyvesant Avenue, 11221, Brooklyn, New York, USA","214 Stuyvesant Avenue, 11221, Brooklyn, New York, USA","(718) 226-0481 x50402","40.6877928","-73.9331618","79","79","79","79","5","All NYC residents","Y","10am-10pm","10am-10pm","10am-10pm","10am-10pm","10am-10pm","10am-5pm","Closed","Spanish,Creole","N","N/A","N","Y","N","Y","Y","N","Y","N","N",,,,,"Y",,"Desktops","N","N/A","http://www.camba.org","303","36","3044631","3016350041","293","BK0302","POINT (-73.9331618 40.6877928)"
"2025","BPL019","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"Cypress Hills Library","NY","Brooklyn","11208","1197 Sutter Ave. at Crystal St. , 11208, Brooklyn, New York, USA","1197 Sutter Ave. at Crystal St. , 11208, Brooklyn, New York, USA","(718) 277-6004","40.6726465","-73.8740892","101","15","100","100","9","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","N/A","Y","Y","N","Y","N","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","https://www.bklynlibrary.org/locations/cypress-hills","305","42","3252993","3042470033","1196","BK0505","POINT (-73.8740892 40.6726465)"
"2025","DYCDPCCJA789","Department of Youth and Community Development (DYCD)","Jacob A. Riis Neighborhood Settlement, Inc.",,"Jacob A. Riis Neighborhood Settlement Community Center","NY","Queens","11101","10-25 41st Avenue, 11101, Queens, New York, USA","10-25 41st Avenue, 11101, Queens, New York, USA","(718) 784-7447","40.7556163","-73.9445698","0","0","0","0","N/A","All NYC residents","N","9:00 AM - 5:00 PM","1:00 AM - 9:00 AM","5:00 PM - 1:00 AM","9:00 AM - 5:00 PM","1:00 AM - 9:00 AM","Closed","Closed","N/A","N/A","N/A","N/A","Y","N","Y","Y","N","Y","N","Y",,,,,"N",,"N/A","N/A","N/A","http://riissettlement.org","401","26","4433386","4004700100","25","QN0105","POINT (-73.9445698 40.7556163)"
"2025","DYCDPCCTH890","Department of Youth and Community Development (DYCD)","The Children's Village",,"Drew Hamilton Community Center","NY","Manhattan","10030","220 West 143rd Street, 10030, Manhattan, New York, USA","220 West 143rd Street, 10030, Manhattan, New York, USA","(212) 281-6118","40.820562","-73.9408817","200","15","0","0","N/A","All NYC residents","N","2:30 PM - 10:00 PM","5:30 AM - 1:00 PM","8:30 PM - 4:00 AM","11:30 AM - 7:00 PM","2:30 AM - 10:00 AM","Closed","Closed","N/A","N/A","N/A","N/A","Y","N","Y","Y","N","Y","N","Y",,,,,"N",,"N/A","N/A","N/A","http://childrensvillage.org","110","9","1086084","1020280016","232","MN1002","POINT (-73.94088169999999 40.820562)"
"2025","NYPL013","New York Public Library (NYPL)","New York Public Library (NYPL)",,"Bronx Library Center","NY","Bronx","10458","310 East Kingsbridge Road, 10458, Bronx, New York, USA","310 East Kingsbridge Road, 10458, Bronx, New York, USA","(718) 579-4244","40.863047","-73.894508","1000","1000","1000","1000","121","All NYC residents","Y","09:00 AM - 9:00 PM","09:00 AM - 9:00 PM","09:00 AM - 9:00 PM","09:00 AM - 9:00 PM","10:00 AM - 8:00 PM","10:00 AM - 8:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","N/A","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","207","15","2116006","2031540083","39901","BX0701","POINT (-73.894508 40.863047)"
"2025","NYPL002","New York Public Library (NYPL)","New York Public Library (NYPL)",,"53rd Street Library","NY","Manhattan","10019","18 West 53rd Street, 10019, Manhattan, New York, USA","18 West 53rd Street, 10019, Manhattan, New York, USA","(212) 714-8400","40.7607707","-73.9770147","1000","1000","1000","1000","28","All NYC residents","Y","11:00 AM - 6:00 PM","11:00 AM - 6:00 PM","11:00 AM - 6:00 PM","11:00 AM - 6:00 PM","11:00 AM - 6:00 PM","11:00 AM - 6:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","N/A","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","105","4","1089376","1012687503","104","MN0502","POINT (-73.9770147 40.76077069999999)"
"2025","DYCDPCCCA240","Department of Youth and Community Development (DYCD)","CAMBA",,"Brevoort Cornerstone  Community Center","NY","Brooklyn","11233","280 Ralph Avenue, 11233, Brooklyn, New York, USA","280 Ralph Avenue, 11233, Brooklyn, New York, USA","(347) 318-3383","40.6794437","-73.9225057","25","5","0","0","N/A","All NYC residents","N","9:30 AM - 8:30 OM","9:30 AM - 8:30 OM","9:30 AM - 8:30 OM","9:30 AM - 8:30 OM","9:30 AM - 8:30 OM","Closed","Closed","N/A","Y","N/A","N/A","Y","N","N","N","N","N","N","Y",,,,,"N",,"Desktops","N/A","N/A","http://camba.org","303","41","3325173","3016880001","381","BK0302","POINT (-73.9225057 40.67944370000001)"
"2025","NYPL088","New York Public Library (NYPL)","New York Public Library (NYPL)",,"West New Brighton Library","NY","Staten Island","10310","976 Castleton Avenue, 10310, Staten Island, New York, USA","976 Castleton Avenue, 10310, Staten Island, New York, USA","(718) 442-1416","40.6345183","-74.1148258","1000","1000","1000","1000","6","All NYC residents","Y","11:00 AM - 6:00 PM","11:00 AM - 6:00 PM","11:00 AM - 6:00 PM","11:00 AM - 6:00 PM","10:00 AM - 5:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","N/A","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","501","49","5004936","5001780115","105","SI0104","POINT (-74.1148258 40.6345183)"
"2025","DFTAPCCBRO314","NYC Aging","Presbyterian Senior Services",,"Highbridge Neighborhood Senior Center","NY","Bronx","10452","1181 Nelson Avenue, 10452, Bronx, New York, USA","1181 Nelson Avenue, 10452, Bronx, New York, USA","(718) 588-3004","40.8373323","-73.9260175","38.1","10.9","43.6","27.1","9","Older Adults","Y","8:00 AM - 3:00 PM","8:00 AM - 3:00 PM","8:00 AM - 3:00 PM","8:00 AM - 3:00 PM","8:00 AM - 3:00 PM","Closed","Closed","Spanish","Y","1181 Nelson Avenue Second door to the right , has a wheel chair ramp access to the Elevator , 2nd floor Center","N","Y","Y","N","N","N","N","N","Y",,,,,"Y",,"Desktops,Tablets,Headsets","Y","Age 60+","http://www.pssusa.org","204","16","2003301","2025160051","199","BX0402","POINT (-73.9260175 40.8373323)"
"2025","QPL004","Queens Public Library (QPL)","Queens Public Library (QPL)",,"Baisley Park Library","NY","Queens","11436","117-11 Sutphin Boulevard, 11436, Queens, New York, USA","117-11 Sutphin Boulevard, 11436, Queens, New York, USA","(718) 529-1590","40.6803288","-73.7916995","500","500","24.4","24.4","16","All NYC residents","Y","10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line","N/A","N/A","Y","Y","N","N","N","N","N","N","N",,,,,"Y",,"Tablets,Desktops","N","N/A","https://www.queenslibrary.org/about-us/locations/baisley-park","412","28","4264849","4122040099","28801","QN1203","POINT (-73.7916995 40.6803288)"
"2025","DFTAPCCGRE934","NYC Aging","Greenwich House, Inc.",,"Center On The Square Neighborhood Senior Center","NY","Manhattan","10011","20 Washington Square North, 10011, Manhattan, New York, USA","20 Washington Square North, 10011, Manhattan, New York, USA","(212)-777-3555 x 106","40.731997","-73.9976785","290.8","293.9","324","324","7","Older Adults","N","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","Closed","Closed","Spanish","Y","Located at the front of the entrance","N","Y","N","N","N","N","Y","N","N",,,,,"N",,"Desktops,Printers","Y","Must be 60 and above","http://www.greenwichhouse.org","102","2","1008851","1005510008","63","MN0202","POINT (-73.99767849999999 40.731997)"
"2025","QPL063","Queens Public Library (QPL)","Queens Public Library (QPL)",,"Whitestone Library","NY","Queens","11357","151-10 14th Road, 11357, Queens, New York, USA","151-10 14th Road, 11357, Queens, New York, USA","(718) 767-8010","40.7886117","-73.8106143","500","500","24.4","24.4","9","All NYC residents","Y","10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line","N/A","N/A","Y","Y","Y","N","N","N","N","N","N",,,,,"Y",,"Tablets,Desktops","N","N/A","https://www.queenslibrary.org/about-us/locations/whitestone","407","19","4107201","4047170025","987","QN0702","POINT (-73.8106143 40.7886117)"
"2025","QPL019","Queens Public Library (QPL)","Queens Public Library (QPL)",,"Far Rockaway Library","NY","Queens","11691","1003 Beach 20th Street, 11691, Queens, New York, USA","1003 Beach 20th Street, 11691, Queens, New York, USA","(718) 327-2549","40.6025246","-73.7535418","1000","1000","24.4","24.4","32","All NYC residents","Y","10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","12pm - 5pm","All languages through Language Line","N/A","N/A","Y","Y","N","Y","N","N","N","N","N",,,,,"Y",,"Laptops,Tablets,Desktops","N","N/A","https://www.queenslibrary.org/about-us/locations/far-rockaway","414","31","4000000","4157040001","100803","QN1401","POINT (-73.7535418 40.6025246)"
"2025","DYCDPCCNE970","Department of Youth and Community Development (DYCD)","Neighborhood Initiatives Development Corporation (NIDC)",,"Eastchester Gardens Cornerstone Community Center","NY","Bronx","10469","3016 Yates Avenue, 10469, Bronx, New York, USA","3016 Yates Avenue, 10469, Bronx, New York, USA","(347) 609-9960","40.870024","-73.8539853","30.7","13.3","15","29.7","9","All NYC residents","N/A","2pm to 10pm","2pm to 10pm","2pm to 10pm","2pm to 10pm","2pm to 10pm","10am to 9pm","Closed","N/A","Y","N/A","N","Y","Y","Y","Y","N","Y","N","Y",,,,,"Y",,"Desktops","N","N/A","http://www.nidcny.org","211","12","2093503","2045810001","348","BX1103","POINT (-73.85398529999999 40.870024)"
"2025","BPL045","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"Pacific Library","NY","Brooklyn","11217","25 Fourth Ave. at Pacific St., 11217, Brooklyn, New York, USA","25 Fourth Ave. at Pacific St., 11217, Brooklyn, New York, USA","(718) 638-1531","40.6834653","-73.9785205","10","200","100","100","9","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Partially","N/A","Y","Y","N","N","N","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","http://bklynlibrary.org/locations/pacific","306","39","3018376","3009280006","12901","BK0602","POINT (-73.9785205 40.68346529999999)"
"2025","DFTAPCCJEW942","NYC Aging","Eastside House Settlement Inc.",,"Borinquen Court Mitchel Older Adult Center","NY","Bronx","10454","188 Lincoln Avenue, 10454, Bronx, New York, USA","188 Lincoln Avenue, 10454, Bronx, New York, USA","(718) 665-2168","40.8098322","-73.9276075","50","25","50","25","8","Older Adults","Y","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish","Y","N/A","N","Y","Y","N","N","Y","Y","N","Y",,,,,"N",,"Desktops,Cameras,Printers,Headsets","Y","Age 60+","http://eastsidehouse.org","201","8","2091142","2023110001","23","BX0101","POINT (-73.9276075 40.8098322)"
"2025","NYPL074","New York Public Library (NYPL)","New York Public Library (NYPL)",,"Stavros Niarchos Foundation Library (SNFL)","NY","Manhattan","10016","455 Fifth Avenue, 10016, Manhattan, New York, USA","455 Fifth Avenue, 10016, Manhattan, New York, USA","(917)-275-6975","40.7517923","-73.9815459","1000","1000","1000","1000","205","All NYC residents","Y","08:00 AM - 9:00 PM","08:00 AM - 9:00 PM","08:00 AM - 9:00 PM","08:00 AM - 9:00 PM","08:00 AM - 8:00 PM","10:00 AM - 6:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","Not operating","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","105","4","1017602","1008690074","82","MN0502","POINT (-73.9815459 40.7517923)"
"2025","NYPL027","New York Public Library (NYPL)","New York Public Library (NYPL)",,"George Bruce Library","NY","Manhattan","10027","518 West 125th Street, 10027, Manhattan, New York, USA","518 West 125th Street, 10027, Manhattan, New York, USA","(212) 662-9727","40.8138465","-73.9569684","1000","1000","1000","1000","24","All NYC residents","Y","12:00 PM - 7:00 PM","12:00 PM - 7:00 PM","12:00 PM - 7:00 PM","12:00 PM - 7:00 PM","11:00 AM - 6:00 PM","11:00 AM - 6:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","N/A","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","109","7","1059688","1019800022","211","MN0901","POINT (-73.9569684 40.8138465)"
"2025","DYCDPCCTH739","Department of Youth and Community Development (DYCD)","The Child Center of New York",,"Redfern Cornerstone  Community Center","NY","Queens","11691","1544 Hassock Street, 11691, Queens, New York, USA","1544 Hassock Street, 11691, Queens, New York, USA","(718) 471-2061","40.6090879","-73.7529084","0","0","0","0","N/A","All NYC residents","N","2:30 PM - 10:00 PM","2:#0 PM - 10:00 PM","2:#0 PM - 10:00 PM","2:#0 PM - 10:00 PM","2:#0 PM - 10:00 PM","Closed","Closed","N/A","N/A","N/A","N/A","Y","N","Y","Y","N","Y","N","Y",,,,,"N",,"N/A","N/A","N/A","http://childcenterny.org","414","31","4449685","4155010002","103201","QN1401","POINT (-73.7529084 40.6090879)"
"2025","DYCDPCCCH702","Department of Youth and Community Development (DYCD)","Childrens Arts & Science Workshops, Inc.",,"Dyckman Cornerstone Community Center","NY","Manhattan","10034","3782 Tenth Avenue, 10034, Manhattan, New York, USA","3782 Tenth Avenue, 10034, Manhattan, New York, USA","(212) 923-7766","40.8616397","-73.9214014","200","20","0","0","N/A","All NYC residents","N","1:00 PM - 10:00 PM","1:00 PM - 10:00 PM","1:00 PM - 10:00 PM","1:00 PM - 10:00 PM","1:00 PM - 10:00 PM","Closed","12:00 PM - 5:00 PM","N/A","Y","N/A","N/A","Y","Y","N","Y","Y","N","N","Y",,,,,"N",,"Desktops","N/A","N/A","http://caswkids.org","112","10","1080033","1022160001","299","MN1203","POINT (-73.9214014 40.8616397)"
"2025","NYPL019","New York Public Library (NYPL)","New York Public Library (NYPL)",,"Columbus Library","NY","Manhattan","10019","742 10th Avenue, 10019, Manhattan, New York, USA","742 10th Avenue, 10019, Manhattan, New York, USA","(212) 586-5098","40.7649527","-73.9912283","1000","1000","1000","1000","33","All NYC residents","Y","10:00 AM - 7:00 PM","10:00 AM - 7:00 PM","10:00 AM - 7:00 PM","10:00 AM - 7:00 PM","10:00 AM - 5:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","N/A","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","104","3","1026706","1010600063","133","MN0402","POINT (-73.9912283 40.76495269999999)"
"2025","NYPL026","New York Public Library (NYPL)","New York Public Library (NYPL)",,"Francis Martin Library","NY","Bronx","10453","2150 University Avenue, 10453, Bronx, New York, USA","2150 University Avenue, 10453, Bronx, New York, USA","(718) 295-5287","40.8574551","-73.9093902","1000","1000","1000","1000","25","All NYC residents","Y","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","10:00 AM - 6:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","Not operating","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","205","14","2014579","2032110005","251","BX0501","POINT (-73.90939019999999 40.8574551)"
"2025","QPL044","Queens Public Library (QPL)","Queens Public Library (QPL)",,"Peninsula Library","NY","Queens","11693","92-25 Rockaway Beach Boulevard, 11693, Queens, New York, USA","92-25 Rockaway Beach Boulevard, 11693, Queens, New York, USA","(718) 634-1110","40.585876","-73.8160368","500","500","24.4","24.4","20","All NYC residents","Y","10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line","N/A","N/A","Y","Y","N","N","N","N","N","N","N",,,,,"Y",,"Laptops,Tablets,Desktops","N","N/A","https://www.queenslibrary.org/about-us/locations/peninsula","414","32","4303629","4161350013","94203","QN1402","POINT (-73.81603679999999 40.585876)"
"2025","BPL026","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"Fort Hamilton Library","NY","Brooklyn","11209","9424 Fourth Ave., 11209, Brooklyn, New York, USA","9424 Fourth Ave., 11209, Brooklyn, New York, USA","(718) 748-6919","40.6163806","-74.0313434","60","60","100","100","16","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","N/A","Y","Y","N","N","N","N","Y","N","N",,,,,"Y",,"Desktops","N","N/A","http://bklynlibrary.org/locations/fort-hamilton","310","47","3155499","3061140037","54","BK1001","POINT (-74.0313434 40.6163806)"
"2025","DFTAPCCSUN496","NYC Aging","Sunnyside Community Services Inc.",,"Sunnyside Community Neighborhood Senior Center","NY","Queens","11104","43-31 39th Street, 11104, Queens, New York, USA","43-31 39th Street, 11104, Queens, New York, USA","(718) 784-6173","40.7451044","-73.9256184","120","20","120","20","8","Older Adults","N","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","Closed","Closed","N/A","Y","N/A","N","Y","N","N","N","N","N","N","Y",,,,,"Y",,"Desktops,Printers,Laptops","Y","Must register with NYC Aging to complete consent forms and intake. As well as being 60 and older.","http://www.scsny.org","402","26","4436677","4001910005","17901","QN0202","POINT (-73.92561839999999 40.7451044)"
"2025","BPL022","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"East Flatbush Library","NY","Brooklyn","11212","9612 Church Ave, 11212, Brooklyn, New York, USA","9612 Church Ave, 11212, Brooklyn, New York, USA","(718) 922-0927","40.6556496","-73.9150768","101","15","100","100","20","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","N/A","Y","Y","N","N","N","Y","Y","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","https://www.bklynlibrary.org/locations/east-flatbush","317","42","3103597","3047170038","890","BK1704","POINT (-73.9150768 40.6556496)"
